benchmark,optimization,optimized_node,original_candidate,combined_score,sat_status,abc_result,recovery_method,notes
generated_xor_chain_32,balance,new_n108,new_n108,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,balance,new_n109,new_n109,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,balance,new_n110,new_n110,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,balance,new_n111,new_n111,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,balance,new_n112,new_n112,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,balance,new_n113,new_n113,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,balance,new_n114,new_n114,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,balance,new_n115,new_n115,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,balance,new_n116,new_n116,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,balance,new_n117,new_n117,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,balance,new_n118,new_n118,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,balance,new_n119,new_n119,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,balance,new_n120,new_n120,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,balance,new_n121,new_n121,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,balance,new_n122,new_n122,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,balance,new_n123,new_n123,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,balance,new_n124,new_n124,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,balance,new_n125,new_n125,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n34,new_n34,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n35,new_n35,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n36,new_n36,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n37,new_n37,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n38,new_n38,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n39,new_n39,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n40,new_n40,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n41,new_n41,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n42,new_n42,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n43,new_n43,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n44,new_n44,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n45,new_n45,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n46,new_n46,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n47,new_n47,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n48,new_n48,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n49,new_n49,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n50,new_n50,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n51,new_n51,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n52,new_n52,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n53,new_n53,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n54,new_n54,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n55,new_n55,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n56,new_n56,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n57,new_n57,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n58,new_n58,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n59,new_n59,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n60,new_n60,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n61,new_n61,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n62,new_n62,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n63,new_n63,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n64,new_n64,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n65,new_n65,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n66,new_n66,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n67,new_n67,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n68,new_n68,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n69,new_n69,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n70,new_n70,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n71,new_n71,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n72,new_n72,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n73,new_n73,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n74,new_n74,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n75,new_n75,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n76,new_n76,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n77,new_n77,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n78,new_n78,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n79,new_n79,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n80,new_n80,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n81,new_n81,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n82,new_n82,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n83,new_n83,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n84,new_n84,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n85,new_n85,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n86,new_n86,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n87,new_n87,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n88,new_n88,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n89,new_n89,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n90,new_n90,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n91,new_n91,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n92,new_n92,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n93,new_n93,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n94,new_n94,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n95,new_n95,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n96,new_n96,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n97,new_n97,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n98,new_n98,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n99,new_n99,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n100,new_n100,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n101,new_n101,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n102,new_n102,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n103,new_n103,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n104,new_n104,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n105,new_n105,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n106,new_n106,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n107,new_n107,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n108,new_n108,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n109,new_n109,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n110,new_n110,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n111,new_n111,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n112,new_n112,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n113,new_n113,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n114,new_n114,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n115,new_n115,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n116,new_n116,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n117,new_n117,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n118,new_n118,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n119,new_n119,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n120,new_n120,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n121,new_n121,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n122,new_n122,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n123,new_n123,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n124,new_n124,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor,new_n125,new_n125,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n37,new_n37,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n38,new_n38,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n39,new_n39,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n40,new_n40,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n41,new_n41,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n42,new_n42,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n43,new_n43,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n44,new_n44,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n45,new_n45,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n46,new_n46,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n47,new_n47,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n48,new_n48,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n49,new_n49,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n50,new_n50,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n51,new_n51,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n52,new_n52,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n53,new_n53,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n54,new_n54,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n55,new_n55,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n56,new_n56,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n57,new_n57,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n58,new_n58,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n59,new_n59,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n60,new_n60,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n61,new_n61,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n62,new_n62,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n63,new_n63,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n64,new_n64,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n65,new_n65,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n66,new_n66,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n67,new_n67,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n68,new_n68,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n69,new_n69,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n70,new_n70,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n71,new_n71,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n72,new_n72,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n73,new_n73,1.0,verified,Networks are equivalent.  Time =     0.00 sec,direct,
generated_xor_chain_32,refactor_z,new_n74,new_n74,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n75,new_n75,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n76,new_n76,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n77,new_n77,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n78,new_n78,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n79,new_n79,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n80,new_n80,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n81,new_n81,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n82,new_n82,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n83,new_n83,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n84,new_n84,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n85,new_n85,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n86,new_n86,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n87,new_n87,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n88,new_n88,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n89,new_n89,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n90,new_n90,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n91,new_n91,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n92,new_n92,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n93,new_n93,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n94,new_n94,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n95,new_n95,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n96,new_n96,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n97,new_n97,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n98,new_n98,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n99,new_n99,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n100,new_n100,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n101,new_n101,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n102,new_n102,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n103,new_n103,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n104,new_n104,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n105,new_n105,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n106,new_n106,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n107,new_n107,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n108,new_n108,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n109,new_n109,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n110,new_n110,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n111,new_n111,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n112,new_n112,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n113,new_n113,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n114,new_n114,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n115,new_n115,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n116,new_n116,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n117,new_n117,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n118,new_n118,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n119,new_n119,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n120,new_n120,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n121,new_n121,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n122,new_n122,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n123,new_n123,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n124,new_n124,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,refactor_z,new_n125,new_n125,1.0,verified,Networks are equivalent.  Time =     0.01 sec,direct,
generated_xor_chain_32,resub,new_n34,new_n34,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n35,new_n35,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n36,new_n36,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n37,new_n37,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n38,new_n38,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n39,new_n39,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n40,new_n40,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n41,new_n41,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n42,new_n42,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n43,new_n43,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n44,new_n44,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n45,new_n45,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n46,new_n46,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n47,new_n47,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n48,new_n48,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n49,new_n49,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n50,new_n50,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n51,new_n51,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n52,new_n52,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n53,new_n53,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n54,new_n54,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n55,new_n55,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n56,new_n56,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n57,new_n57,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n58,new_n58,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n59,new_n59,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n60,new_n60,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
generated_xor_chain_32,resub,new_n61,new_n61,1.0,verified,Networks are equivalent after structural hashing.  Time =     0.00 sec,direct,
